direccion,latitud,longitud
"pl. espana 1,  lugo, o savinao, españa",42.58615,-7.64012
"calle andres lopez alonso 9, 27770 lugo, o valadouro, españa",43.54943,-7.44072
"avenida de viveiro 7, 27770 lugo, o valadouro, españa",43.5521482,-7.441452399999999
"o veral 27231, 27231, lugo, españa",42.9993127,-7.629553800000001
"trav. a marina 56, 27860 lugo, o vicedo, españa",43.7332417,-7.6739907
"trav. a marina 13, 27860 lugo, o vicedo, españa",43.740586,-7.671748
"travesia da marina 7, 27860 lugo, o vicedo, españa",43.73023,-7.678389999999999
"trav. a marina 66, 27860 lugo, o vicedo, españa",43.7332417,-7.6739907
"travesia da marina 153, 27860 lugo, o vicedo, españa",43.7321211,-7.663773300000001
"magisterio 22, 27860 lugo, o vicedo, españa",43.7336436,-7.6657685
"trav. a marina 63, 27860 lugo, o vicedo, españa",43.7332417,-7.6739907
"trav. a marina 69, 27860 lugo, o vicedo, españa",43.7332417,-7.6739907
"calle rosalia de castro 179, 27861 lugo, o vicedo, españa",43.7366938,-7.6615993
"otero de rey 27150, 27150, lugo, españa",43.1022312,-7.613454999999999
"parc. 1, 27866 lugo, ourol, españa",43.5645691,-7.6422864
"lg. curros-bravos 4, 27867 lugo, ourol, españa",43.5993,-7.65588
"barro outeiro s/n, 27341 lugo, outeiro, españa",42.6944238,-7.4562222
"carretera a castro km , 27150 lugo, outeiro de rei, españa",43.1022312,-7.613454999999999
"vilela 7, 27150 lugo, outeiro de rei, españa",43.1022312,-7.613454999999999
"outeiro de rei s/n, 27150 lugo, outeiro de rei, españa",43.1022312,-7.613454999999999
", 27150 lugo, outeiro de rei, españa",43.1022312,-7.613454999999999
"carretera de castro s/n, 27150 lugo, outeiro de rei, españa",43.1022312,-7.613454999999999
"carretera n-vi 0, 27150 lugo, outeiro de rei, españa",43.09075379999999,-7.6066617
"guillar 16, 27150 lugo, outeiro de rei, españa",43.0656703,-7.6129865
"carretera n vi km 513, 27150 lugo, outeiro de rei, españa",43.0974642840055,-7.609068141426944
"carretera n vi km 513, 27150 lugo, outeiro de rei, españa",43.09746428,-7.60906814
"b.o soborvila 21, 27150 lugo, outeiro de rei, españa",43.1036909,-7.6060253
"aldea castelo 0 s/n, 27152 lugo, outeiro de rei, españa",43.1334498,-7.551805599999999
"calle vilela 18, 27152 lugo, outeiro de rei, españa",43.13057,-7.5443
"san martin de guillar 39, 27154 lugo, outeiro de rei, españa",43.0605373,-7.602094699999999
"os largos 40,  lugo, outeiro de rei, españa",43.060704,-7.62274
"guillar 3,  lugo, outeiro de rei, españa",43.0656703,-7.6129865
"pacio 27376, 27376 lugo, cospeito, españa",43.2142309,-7.559642999999999
"Cabaleiros De Santiago 75, 27611 lugo, pacios, españa",42.7645889,-7.5678052
"Avenida do Compostela 47, 27200 lugo, palas de rei, españa",42.873826,-7.870996
"paz s/n, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"Avenida do Compostela 35, 27200 lugo, palas de rei, españa",42.8725862,-7.8697157
"Avenida do Compostela 39, 27200 lugo, palas de rei, españa",42.872721,-7.8699705
"lg. castro de marza s/n, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"parcela 33, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"Calle Doctor Pardo Ouro 4, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"Avenida do Compostela 15, 27200 lugo, palas de rei, españa",42.8733914,-7.8691001
"Avenida do Compostela 40, 27200 lugo, palas de rei, españa",42.8736785,-7.8704372
"calle del mercado s/n, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"castro de marza s/n, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"avenida lugo 23, 27200 lugo, palas de rei, españa",42.8757341,-7.866113400000001
"Avenida do Compostela 107, 27200 lugo, palas de rei, españa",42.873986,-7.872368
"avenida lugo 32, 27200 lugo, palas de rei, españa",42.8749242,-7.867203200000001
"san pedro de meiside s/n, 27200 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"avenida compostela 0 s/n parque empresarial, 27200 lugo, palas de rei, españa",42.8733481,-7.8694218
"avenida lugo 52, 27200 lugo, palas de rei, españa",42.875626,-7.8643721
"calle san pedro de meixide 4, 27203 lugo, palas de rei, españa",42.8734666,-7.868758799999999
"palas de rey 27200, 27200, lugo, españa",42.8795158,-7.8776023
"pallaregas 7, 27861 pallaregas, viveiro, españa",43.664764,-7.615879
"pallaregas 38, 27861 pallaregas, viveiro, españa",43.664289,-7.616467
"barro pambre s/n, 27203 lugo, pambre, españa",42.8559786,-7.9507732
"calle mosteiro vello s/n, 27611 lugo, paradela, españa",42.7079114,-7.5677208
"calle san vicente 16, 27611 lugo, paradela baleira, españa",43.0215621,-7.5596675
"Cabaleiros De Santiago 109, 27611 lugo, paradela baleira, españa",42.7675917,-7.568334600000001
"rua campo da feira 6, 27611 lugo, paradela sober, españa",43.120185,-7.624841
"pastoriza s/n, 27287 lugo, pastoriza, españa",43.3512935,-7.3840729
"bretona 12, 27286 lugo, pastoriza a fonsagrada, españa",43.33173,-7.32387
"pastoriza 27287, 27287 lugo, a pastoriza, españa",43.3005302,-7.3509038
"avenida muimenta 12, 27287 lugo, pastoriza a pastoriza, españa",43.29757,-7.35049
"calle ruta jacobea 11, 27670 lugo, pedrafita do cebreiro, españa",42.725609,-7.021609
"acceso merc. ganadero s/n, 27670 lugo, pedrafita do cebreiro, españa",42.72680039999999,-7.021413799999999
"via romana 26, 27670 lugo, pedrafita do cebreiro, españa",42.727954,-7.023064
"cebreiro s/n, 27670 lugo, pedrafita do cebreiro, españa",42.72680039999999,-7.021413799999999
"calle linares 2, 27671 lugo, pedrafita do cebreiro, españa",42.72680039999999,-7.021413799999999
"rubiais 23, 27671 lugo, pedrafita do cebreiro, españa",42.67856,-7.038103
"pedreda 27191, 27191 lugo, lugo, españa",43.041267,-7.502221
"pena meira 27240, 27240, lugo, españa",43.22361470000001,-7.276076
"penas corbeiras 27810, 27810 lugo, vilalba, españa",43.2974899,-7.6807717
"pidre 27, 27207 lugo, pidre palas de rei, españa",42.8296403,-7.9201345
"pinar 27797, 27797 lugo, ribadeo, españa",43.5371833,-7.0982581
"pincelo 27515, 27515 lugo, chantada, españa",42.5680897,-7.727582299999999
"pincelo 22, 27515 lugo, chantada, españa",42.56822,-7.72776
"pineira 3 27420, 27420 lugo, monforte de lemos, españa",42.5137706,-7.5222176
"pobra de san xiao a 56, 27360, lugo, españa",42.85927,-7.44185
"calle xoan montes 27, 27270 lugo, pol baralla, españa",43.12838,-7.35314
"pollido 27181, 27181 lugo, lugo, españa",42.9450913,-7.526585799999999
"ponte do castro 27160, 27160, lugo, españa",42.9743742,-7.5111876
"ponterrox·n 109, 27204 lugo, ponterroxan palas de rei, españa",42.872256,-7.881425
"portela 27226, 27226 lugo, friol, españa",43.0806797,-7.7898963
"portocarreiro 27579, 27579 lugo, antas de ulla, españa",42.8148649,-7.886276800000001
"calle diputacion 8, 27170 lugo, portomarin, españa",42.8081066,-7.616771000000001
"calle de lugo 1, 27170 lugo, portomarin, españa",42.8077871,-7.615943100000001
"pl. conde fenosa 5, 27178 lugo, portomarin, españa",42.807461,-7.615391
"avenida sarria 16, 27178 lugo, portomarin, españa",42.806666,-7.61729
"nova 14, 27178 lugo, portomarin, españa",42.8074277,-7.615830099999999
"pl. conde fenosa 5, 27178 lugo, portomarin, españa",42.807461,-7.615391
"Calle Benigno Quiroga 6, 27178 lugo, portomarin, españa",42.807503,-7.616734
"avenida castro s/n, 27178 lugo, portomarin, españa",42.8074277,-7.615830099999999
"calle diputacion 9, 27178 lugo, portomarin, españa",42.8079445,-7.616744199999999
"mino 14, 27178 lugo, portomarin, españa",42.8074277,-7.615830099999999
"lugar gandaras pineiro s/n, 27181 lugo, portomarin, españa",42.8074277,-7.615830099999999
"calle san juan de loyo 0 s/n, 27611 lugo, portomarin, españa",42.8074277,-7.615830099999999
"Calle Chantada 3, 27170 lugo, portomarin, españa",42.8062394,-7.6186655
"plaza conde fenosa 4, 27170 lugo, portomarin, españa",42.807403,-7.615463
"carballas 2, 27866 lugo, pousada, españa",43.59088,-7.62659
"pradia 4, 27779 lugo, pradia, españa",43.575385,-7.400287199999999
"puebla 27650, 27650, lugo, españa",43.1427712,-7.0876055
"27157 puente outeiro 3, 27157 lugo, de rei, españa",43.0809967,-7.6873706
"rua real 57, 27320 lugo, quiroga, españa",42.475902,-7.271312
"calvo sotelo 13, 27320 lugo, quiroga, españa",42.4772199,-7.271675399999999
"rua quiroga de argentina 2, 27320 lugo, quiroga, españa",42.476106,-7.274441
"tallos 27, 27320 lugo, quiroga, españa",42.4773395,-7.2697745
"real 5, 27320 lugo, quiroga, españa",42.4729486,-7.2598913
"rua pereiro 13, 27320 lugo, quiroga, españa",42.4732251,-7.2692535
"caurel 7, 27320 lugo, quiroga, españa",42.4766206,-7.271713099999999
"rua alcalde angel penas 9, 27370 lugo, rabade, españa",43.1209921,-7.6230715
"gabriela nieto 67, 27370 lugo, rabade, españa",43.1291291,-7.616843899999999
"calle gabriela nieto chain 41, 27370 lugo, rabade, españa",43.1232634,-7.622902000000001
"rosalia de castro 49, 27370 lugo, rabade, españa",43.1224865,-7.631481200000001
"avenida vilalba 29, 27370 lugo, rabade, españa",43.1196113,-7.619930500000001
"pol. ind. r·bade 14, 27370 lugo, rabade, españa",43.1291291,-7.616843899999999
"poligono 1 fase parcela 13, 27370 lugo, rabade, españa",43.1291291,-7.616843899999999
"jose pardo 25, 27370 lugo, rabade, españa",43.1159426,-7.617096000000001
"avenida a coruna 107, 27370 lugo, rabade, españa",43.1199412,-7.627244699999999
"avenida a coruna 139, 27370 lugo, rabade, españa",43.1218325,-7.6310422
"calle vilalba 81, 27370 lugo, rabade, españa",43.1231567,-7.621398
"avenida villalba 96, 27370 lugo, rabade, españa",43.2542489,-7.435644600000001
"avenida vilalba de 79, 27370 lugo, rabade, españa",43.25223,-7.42829
"f 1 c/g. parcela 5, 27370 lugo, rabade, españa",43.116086,-7.632544
"calle coruna 145, 27370 lugo, rabade, españa",43.1222915,-7.6319833
"pol. sigalsa s/n, 27370 lugo, rabade, españa",43.1291291,-7.616843899999999
"calle alcalde ¡ngel penas 4, 27370 lugo, rabade, españa",43.1212526,-7.6240662
"villalba 152,  lugo, rabade, españa",43.128256,-7.623421
"avenida de la coruna 111 rabade, , lugo, españa",43.12015590000001,-7.627414099999999
"estr. a coruna 314, 27298 lugo, ramil, españa",43.0581744,-7.5775426
"ramil 300, 27298 lugo, lugo, españa",43.049439,-7.591036
"ramil 304, 27298 lugo, lugo, españa",43.058022,-7.597941
"ramil 27298, 27298 lugo, lugo, españa",43.0596557,-7.598709699999999
"camino lugar de martin 10, 27786 lugo, raulfe foz, españa",43.5694522,-7.258041800000001
"reboreda 8, 27155 lugo, reboreda outeiro de rei, españa",43.10529,-7.66718
"recimil 14, 27140 lugo, lugo, españa",42.9891826,-7.4881814
"reximil 27377, 27377 lugo, cospeito, españa",43.1867638,-7.473606600000001
"Avenida de Galicia 37, 27700 lugo, ribadeo, españa",43.5368623,-7.048266099999999
", 27700, san francisco 2, españa",43.535977,-7.041242
"rua casa do pobo 4, 27700 lugo, ribadeo, españa",43.5388549,-7.0441891
"avenida rosalia de castro 12.o o, 27700 lugo, ribadeo, españa",43.538353,-7.042042
"antonio otero 19, 27700 lugo, ribadeo, españa",43.538024,-7.039376
"garitos 16, 27700 lugo, ribadeo, españa",43.5387647,-7.057586499999999
"avenida rosalia de castro 18, 27700 lugo, ribadeo, españa",43.53904,-7.041438
"calle garitos 15, 27700 lugo, ribadeo, españa",43.5384673,-7.0580172
"Rúa San Roque 5, 27700 lugo, ribadeo, españa",43.5371595,-7.042807799999999
", 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"pl. espana 1, 27700 lugo, ribadeo, españa",43.536396,-7.040679
"pl. espana 1, 27700 lugo, ribadeo, españa",43.536396,-7.040679
"avenida asturias 21.o b, 27700 lugo, ribadeo, españa",43.5352538,-7.042513199999999
"pr. calvo sotelo 6, 27700 lugo, ribadeo, españa",43.539126,-7.041268
"2oc 20, 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"estrada vilasean 3, 27700 lugo, ribadeo, españa",43.00723,-7.55805
"camilo barcia trelles 2, 27700 lugo, ribadeo, españa",43.538905,-7.041171
"julio lazurtegui 26, 27700 lugo, ribadeo, españa",43.5386964,-7.0442571
"Rúa San Roque 55, 27700 lugo, ribadeo, españa",43.537399,-7.044949
"Rúa San Roque 27, 27700 lugo, ribadeo, españa",43.537273,-7.043962
"villaframil s/n, 27700 lugo, ribadeo, españa",43.5367647,-7.0417374
"avenida de asturias 3, 27700 lugo, ribadeo, españa",43.53408,-7.041197
"Avenida de Galicia 11, 27700 lugo, ribadeo, españa",43.5362738,-7.0452597
"calle paco lanza 8, 27700 lugo, ribadeo, españa",43.5373592,-7.0525403
"Avenida de Galicia 35, 27700 lugo, ribadeo, españa",43.5367974,-7.0481142
"lugar couxela s/n, 27700 lugo, ribadeo, españa",43.4689309,-7.089494999999999
"Avenida de Galicia 6, 27700 lugo, ribadeo, españa",43.536323,-7.044632
"avenida leopoldo calvo sotelo 3, 27700 lugo, ribadeo, españa",43.537761,-7.042393
"Avenida de Galicia 26, 27700 lugo, ribadeo, españa",43.5366671,-7.0463054
"ubaldo pasaron y lastra 22, 27700 lugo, ribadeo, españa",43.537398,-7.041436
"Avenida de Galicia 39, 27700 lugo, ribadeo, españa",43.5369579,-7.0484484
"Avenida de Galicia 17, 27700 lugo, ribadeo, españa",43.53635,-7.04602
"avenida asturias 16, 27700 lugo, ribadeo, españa",43.534773,-7.041456
"porto 6, 27700 lugo, ribadeo, españa",43.00729,-7.55839
"avenida asturias 13, 27700 lugo, ribadeo, españa",43.534632,-7.041825
"guimaran 1, 27700 lugo, ribadeo, españa",43.5395,-7.038629
"Avenida de Galicia 15, 27700 lugo, ribadeo, españa",43.5363333,-7.0456762
"Rúa San Roque 20, 27700 lugo, ribadeo, españa",43.5376811,-7.0446561
"avenida asturias 4, 27700 lugo, ribadeo, españa",43.534353,-7.040966
"Rúa San Roque 59, 27700 lugo, ribadeo, españa",43.537408,-7.045092
"Avenida de Galicia 29, 27700 lugo, ribadeo, españa",43.5366676,-7.047457
"avenida asturias 3, 27700 lugo, ribadeo, españa",43.53408,-7.041197
"plaza espana 11, 27700 lugo, ribadeo, españa",43.536289,-7.041022
"Rúa José Vicente Pérez Martínez 13, 27700 lugo, ribadeo, españa",43.53586869999999,-7.043731999999999
"calle de amador fern·ndez 5, 27700 lugo, ribadeo, españa",43.5336816,-7.040007999999999
"plaza espana 16, 27700 lugo, ribadeo, españa",43.5366035,-7.039699499999999
"ingeniero shultz 6, 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"avenida asturias 16, 27700 lugo, ribadeo, españa",43.534773,-7.041456
"avd. asturias 16, 27700 lugo, ribadeo, españa",43.534773,-7.041456
"Avenida de Galicia 30, 27700 lugo, ribadeo, españa",43.536791,-7.047653
"Rúa dos Irmáns Moreno Ulloa 2, 27700 lugo, ribadeo, españa",43.533602,-7.041342
"calle antonio otero 45, 27700 lugo, ribadeo, españa",43.538448,-7.038686
"Rúa do Reinante 33, 27700 lugo, ribadeo, españa",43.53568,-7.042327
"justo barreiro 7, 27700 lugo, ribadeo, españa",43.5447005,-7.1717153
"calle reinante 4, 27700 lugo, ribadeo, españa",43.536664,-7.041471
"pl. espana 1, 27700 lugo, ribadeo, españa",43.536396,-7.040679
"Rúa San Roque 50, 27700 lugo, ribadeo, españa",43.5378169,-7.0461398
"Rúa do Reinante 17, 27700 lugo, ribadeo, españa",43.536264,-7.041834
"calle rodriguez murias 3, 27700 lugo, ribadeo, españa",43.536806,-7.041399
"calle reinante 17, 27700 lugo, ribadeo, españa",43.536264,-7.041834
"avenida leopoldo calvo sotelo 34, 27700 lugo, ribadeo, españa",43.538196,-7.041292
"avenida leopoldo calvo sotelo 3, 27700 lugo, ribadeo, españa",43.537761,-7.042393
"san l·zaro 9, 27700 lugo, ribadeo, españa",43.5346897,-7.0458744
"calle virgen del camino 7 e, 27700 lugo, ribadeo, españa",43.5373874,-7.0465053
"villafranca del bierzo 8, 27700 lugo, ribadeo, españa",43.536719,-7.040775
"ramon gonzalez 20, 27700 lugo, ribadeo, españa",43.536275,-7.044193
"rio do amallo 1, 27700 lugo, ribadeo, españa",43.5324912,-7.0427238
"dionisio gamallo fierros 7, 27700 lugo, ribadeo, españa",43.5354937,-7.039722599999999
"calle reinante 15, 27700 lugo, ribadeo, españa",43.536359,-7.041636
"amador fernandez 7, 27700 lugo, ribadeo, españa",43.533211,-7.039923
"Rúa do Reinante 4, 27700 lugo, ribadeo, españa",43.536664,-7.041471
"avenida rosalia de castro 18, 27700 lugo, ribadeo, españa",43.53904,-7.041438
"mlle. mirasol 9, 27700 lugo, ribadeo, españa",43.5314848,-7.0399916
"recarey s/n, 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"C/ Muelle de Porcillán 41, 27700 lugo, ribadeo, españa",43.5388148,-7.0383973
"avenida asturias 7, 27700 lugo, ribadeo, españa",43.534299,-7.041379
"Avenida de Galicia 1, 27700 lugo, ribadeo, españa",43.536137,-7.044019
"avenida asturias 13, 27700 lugo, ribadeo, españa",43.534632,-7.041825
"Avenida de Galicia 37, 27700 lugo, ribadeo, españa",43.5368623,-7.0482661
"rodriguez murias 5, 27700 lugo, ribadeo, españa",43.536828,-7.041607
"via transversal , 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"Avenida de Galicia 18, 27700 lugo, ribadeo, españa",43.5365455,-7.0457132
"calle vilar 16 4, 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"Avenida de Galicia 41, 27700 lugo, ribadeo, españa",43.5369579,-7.0484484
"Avenida América 11, 27700 lugo, ribadeo, españa",43.5378446,-7.0526481
"avenida leopoldo calvo sotelo 25, 27700 lugo, ribadeo, españa",43.538443,-7.041291
"justo barreiro 1, 27700 lugo, ribadeo, españa",43.53350289999999,-7.0417787
"rodriguez murias 10, 27700 lugo, ribadeo, españa",43.53701,-7.04163
"Rúa San Roque 7, 27700 lugo, ribadeo, españa",43.537159,-7.042887
"calle cargadero 17, 27710 lugo, ribadeo, españa",43.5494205,-7.0552218
"calle san vicente 2 cubelas, 27714 lugo, ribadeo, españa",43.499503,-7.129736
"avenida galicia 17,  lugo, ribadeo, españa",43.53635,-7.04602
" bataiss/n.,  lugo, ribadeo, españa",43.5336794,-7.0403489
"calle chao pousadoiro 8, 27242 lugo, ribeira de piquin, españa",43.20062,-7.20376
"calle paime 5, 27244 lugo, ribeira de piquin, españa",43.20656,-7.20856
"santalla no 8, 27242 lugo, ribeira de piquin, españa",43.1609848,-7.209934099999999
"ribeiras de lea 27260, 27260, lugo, españa",43.1447029,-7.517792399999999
"ribeiras de lea 86, 27260 lugo, castro de rei, españa",43.1447029,-7.517792399999999
"ribeiras de lea 27260, 27260 lugo, castro de rei, españa",43.1447029,-7.517792399999999
"ribeiras de lea 11, 27260 lugo, castro de rei, españa",43.1447029,-7.517792399999999
"ribeiras de lea 55, 27260 lugo, castro de rei, españa",43.1447029,-7.517792399999999
"ribeiras de lea 28, 27260 lugo, castro de rei, españa",43.1447029,-7.517792399999999
"ribeiras de lea 56, 27260 lugo, castro de rei, españa",43.1447029,-7.517792399999999
"rinlo 27715, 27715 lugo, ribadeo, españa",43.5554829,-7.1050888
"val 8, 27744 lugo, riotorto, españa",43.3448244,-7.2614433
"calle circunvalacion 24, 27744 lugo, riotorto, españa",43.3406644,-7.260231999999999
"calle rodrigas 11, 27744 lugo, riotorto, españa",43.3416849,-7.261349500000001
"rochela km , 27796 lugo, rochela ribadeo, españa",43.52425179999999,-7.1520926
"pazo de ribas 66, 27466 lugo, rosende, españa",42.4565566,-7.6198941
"rugando 27329, 27329 lugo, quiroga, españa",42.4854326,-7.153775599999999
"sabarei de abaixo 27163, 27163 lugo, o corgo, españa",42.8990079,-7.474990099999999
"salgueiros 15, 27269 lugo, salgueiros castro de rei, españa",43.1299647,-7.494947099999999
"Rúa San Salvador 1, 27620 lugo, samos, españa",42.732617,-7.325287
"pl. espana 1, 27620 lugo, samos, españa",42.730865,-7.326564
"Avenida Compostela 44, 27620 lugo, samos, españa",42.72937290000001,-7.3277961
"ctra. louzara s/n, 27620 lugo, samos, españa",42.7293444,-7.327353099999999
"Calle Compostela 61, 27620 lugo, samos, españa",42.7296624,-7.331276399999999
"Rúa San Salvador 1, 27620 lugo, samos, españa",42.732617,-7.325287
"Avenida da Mariña 17, 27890 lugo, san cibrao, españa",43.6946732,-7.4425933
"ctra. acceso aluminio espanol, 27890 lugo, san cibrao, españa",43.69383089999999,-7.4415158
"san 27890, 27890 lugo, ciprian, españa",43.6937647,-7.4516578
"avenida lieiro 2, 27890 lugo, san ciprian, españa",43.6952,-7.45226
"a aduana 4, 27890 lugo, san ciprian, españa",43.69437,-7.44213
"san ciprian 68, 27890 lugo, cervo, españa",43.69383089999999,-7.4415158
"san ciprian 72, 27890 lugo, cervo, españa",43.69383089999999,-7.4415158
"san ciprian 27890, 27890 lugo, cervo, españa",43.69383089999999,-7.4415158
"san ciprian 27890, 27890 lugo, cervo, españa",43.6938309,-7.4415158
"san ciprian 27890, 27890 lugo, cervo, españa",43.6938309,-7.4415158
"san 27279, 27279 lugo, cosme, españa",43.097235,-7.367862400000001
"san 27790, 27790 lugo, cosme, españa",43.5379565,-7.238317800000001
"san cosme 27790, 27790 lugo, barreiros, españa",43.5483256,-7.237729900000001
"san cosme 99, 27790 lugo, barreiros, españa",43.5483256,-7.237729900000001
"san cosme 76, 27790 lugo, barreiros, españa",43.5483256,-7.237729900000001
"san cosme 15, 27790 lugo, barreiros, españa",43.5483256,-7.237729900000001
"san cosme 15, 27790 lugo, barreiros, españa",43.5483256,-7.2377299
"san cosme 13, 27790 lugo, barreiros, españa",43.5483256,-7.237729900000001
"san cosme 13, 27790 lugo, barreiros, españa",43.5483256,-7.2377299
"san cosme 27790, 27790 lugo, barreiros, españa",43.5483256,-7.2377299
"san cosme 14, 27790 lugo, barreiros, españa",43.5482,-7.24223
"san cosme 70, 27790 lugo, barreiros, españa",43.5483256,-7.237729900000001
"san cosme 27790, 27790 lugo, barreiros, españa",43.5483256,-7.2377299
"san cosme 27790, 27790 lugo, barreiros, españa",43.5483256,-7.2377299
"san cristobo 27169, 27169 lugo, o corgo, españa",42.9427832,-7.430213
"san cristobo 47, 27169 lugo, o corgo, españa",42.9427832,-7.430213
"san cristobo 27169, 27169 lugo, o corgo, españa",42.9427832,-7.430213
"san cristobo 27169, 27169 lugo, o corgo, españa",42.9427832,-7.430213
"27658 san estebo 4, 27658 lugo, navia de suarna, españa",43.0370441,-7.01742
"san miguel 27680, 27680 lugo, baralla, españa",42.9185479,-7.209760299999998
"27793 san miguel 42, 27793 lugo, barreiros, españa",43.5438221,-7.1934368
"27793 san miguel 78, 27793 lugo, barreiros, españa",43.5438221,-7.1934368
"Diputacion 22, 27664 lugo, san roman, españa",42.87288,-7.06267
"Lugar San Roman 3, 27627 san roman, samos, españa",42.1894842,-7.6782117
"san xulian 27614, 27614, lugo, españa",42.7999546,-7.3952198
"27614 san xulian veiga 5, 27614, lugo, españa",42.7999546,-7.3952198
"carretera km. 2, 27161 lugo, santa comba, españa",43.0335526,-8.8047453
"Lugar de Santa Comba 27161, 27161 lugo, vilalba, españa",43.2974899,-7.6807717
"pol. ind. guitiriz 20, 27309 santa marina, guitiriz, españa",43.1816306,-7.8922143
"santalla 27244, 27244 lugo, ribeira de piquin, españa",43.1609848,-7.209934099999999
"sargadelos 27891, 27891 lugo, cervo, españa",43.671212,-7.410357299999999
"sargadelos 27891, 27891 lugo, cervo, españa",43.671212,-7.4103573
"calle peregrino 23, 27392 lugo, sarria, españa",42.7808389,-7.4140766
"Rúa do Peregrino 29, 27600 lugo, sarria, españa",42.77598829999999,-7.4096605
"Rúa Calvo Sotelo 183, 27600 lugo, sarria, españa",42.776794,-7.40782
"Rúa Diego Pazos 33, 27600 lugo, sarria, españa",42.779501,-7.411425
"Rúa Calvo Sotelo 145, 27600 lugo, sarria, españa",42.77828650000001,-7.4100666
"Calle Mayor 10, 27600 lugo, sarria, españa",42.7808389,-7.4140766
"Calle Mayor 57, 27600 lugo, sarria, españa",42.7808389,-7.4140766
"formigueiros 67, 27600 lugo, sarria, españa",42.7820316,-7.4125035
"poligono san julian de la vega 0 s/n, 27600 lugo, sarria, españa",42.7808389,-7.4140766
"Rúa Calvo Sotelo 111, 27600 lugo, sarria, españa",42.7800574,-7.4125771
"rua porvir 23, 27600 lugo, sarria, españa",42.779989,-7.418081
"Rúa Calvo Sotelo 120, 27600 lugo, sarria, españa",42.7788299,-7.411124099999999
"Rúa Calvo Sotelo 120, 27600 lugo, sarria, españa",42.7788299,-7.4111241
"Rúa Calvo Sotelo 119, 27600 lugo, sarria, españa",42.7795529,-7.411951699999999
"Rúa Calvo Sotelo 105, 27600 lugo, sarria, españa",42.7800509,-7.412668399999999
"matias lopez 99, 27600 lugo, sarria, españa",42.783167,-7.415328
"pedro saco 14, 27600 lugo, sarria, españa",42.7803814,-7.4160618
"Rúa Calvo Sotelo 48, 27600 lugo, sarria, españa",42.7817362,-7.415507900000001
"Rúa Mestre Saavedra 6, 27600 lugo, sarria, españa",42.775759,-7.407516
"avenida jose antonio 35, 27600 lugo, sarria, españa",42.7825807,-7.4181839
"curros enriquez 4, 27600 lugo, sarria, españa",42.773401,-7.413327
"matias lopez 33, 27600 lugo, sarria, españa",42.77909229999999,-7.413421899999999
"pedro saco 35, 27600 lugo, sarria, españa",42.7814681,-7.4156816
"Rúa Calvo Sotelo 93, 27600 lugo, sarria, españa",42.7805401,-7.4133885
"Rúa Calvo Sotelo 91, 27600 lugo, sarria, españa",42.7805571,-7.413416299999999
"Rúa Diego Pazos 89, 27600 lugo, sarria, españa",42.782326,-7.409208
"nova 22, 27600 lugo, sarria, españa",42.781924,-7.41729
"rua marquesa casa lopez 15, 27600 lugo, sarria, españa",42.779635,-7.412961
"avenida merced 58, 27600 lugo, sarria, españa",42.778243,-7.420383
"insuas 41, 27600 lugo, sarria, españa",42.7859353,-7.413979299999999
"Rúa Diego Pazos 9, 27600 lugo, sarria, españa",42.7783658,-7.4120492
"Rúa Diego Pazos 47, 27600 lugo, sarria, españa",42.7800656,-7.410902099999999
"calle peregrino 42, 27600 lugo, sarria, españa",42.7753304,-7.4094368
"calle de matias lopez 50, 27600 lugo, sarria, españa",42.77997999999999,-7.41344
"julian de la vega nave 1, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"5oa 48, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"calle de pedro saco 19, 27600 lugo, sarria, españa",42.7808033,-7.416135699999999
"calle porvenir 14, 27600 lugo, sarria, españa",42.7808389,-7.4140766
"Rúa Calvo Sotelo 11, 27600 lugo, sarria, españa",42.783515,-7.417698
"Rua Vigo de Sarria 13, 27600 lugo, sarria, españa",42.7755881,-7.4007441
"Rúa Calvo Sotelo 64, 27600 lugo, sarria, españa",42.7809786,-7.4144567
"Rúa Calvo Sotelo 107, 27600 lugo, sarria, españa",42.780013,-7.412649
"calle matias lopez 48, 27600 lugo, sarria, españa",42.779834,-7.413469000000001
"calle calvo sotelo no145 bajo, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"calle greco 22, 27600 lugo, sarria, españa",42.7837122,-7.4088603
"Plaza de Galicia 40, 27600 lugo, sarria, españa",42.775406,-7.407724
"formigueiros 65, 27600 lugo, sarria, españa",42.782091,-7.412629
"Rúa Diego Pazos 34, 27600 lugo, sarria, españa",42.7793143,-7.4107293
